lon,lat,depth,pdf
-123.0,42.6,66.78776550290,7.97009534559872e-04
-122.9,42.6,72.59682464600,6.82655901590519e-04
-122.8,42.6,78.01509857180,5.88571510276918e-04
-122.7,42.6,82.92585754390,5.13282240013225e-04
-122.6,42.6,87.29010009770,4.54570975263705e-04
-122.5,42.6,91.16091918950,4.09861439830246e-04
-122.4,42.6,94.69465637210,3.76536629864048e-04
-122.3,42.6,98.15431976320,3.52178948686299e-04
-124.3,42.7,17.55973625180,2.02286575100631e-03
-124.2,42.7,19.31822776790,2.06151572676262e-03
-124.1,42.7,21.17557525630,2.06839757946657e-03
-124.0,42.7,23.15658760070,2.04116310406067e-03
-123.9,42.7,25.31578254700,1.97962759569572e-03
-123.8,42.7,27.74020767210,1.88603278796230e-03
-123.7,42.7,30.54138755800,1.76490843998370e-03
-123.6,42.7,33.83508682250,1.62273366456719e-03
-123.5,42.7,37.71253204350,1.46714292881219e-03
-123.4,42.7,42.21115493770,1.30624556256072e-03
-123.3,42.7,47.29448318480,1.14764483214323e-03
-123.2,42.7,52.84830474850,9.97797907986358e-04
-123.1,42.7,58.69466400150,8.61606199441788e-04
-123.0,42.7,64.61945343020,7.42090552003250e-04
-122.9,42.7,70.40628051760,6.40601847868189e-04
-122.8,42.7,75.86936950680,5.56971260323588e-04
-122.7,42.7,80.88130187990,4.89943027854725e-04
-122.6,42.7,85.39451599120,4.37594386869228e-04
-122.5,42.7,89.45729064940,3.97669845811313e-04
-122.4,42.7,93.22351837160,3.67867565632713e-04
-122.3,42.7,96.95341491700,3.46052506411128e-04
-124.3,42.8,17.72108650210,1.75429166080317e-03
-124.2,42.8,19.42650604250,1.78824522644443e-03
-124.1,42.8,21.21726036070,1.79542186623600e-03
-124.0,42.8,23.11046218870,1.77376519952368e-03
-123.9,42.8,25.14888954160,1.72303145294010e-03
-123.8,42.8,27.40631866460,1.64503897397292e-03
-123.7,42.8,29.98401451110,1.54354046520451e-03
-123.6,42.8,32.99575424190,1.42396226809375e-03
-123.5,42.8,36.54290008540,1.29273424082141e-03
-123.4,42.8,40.68552398680,1.15671610854313e-03
-123.3,42.8,45.41846084590,1.02236578235664e-03
-123.2,42.8,50.66044998170,8.95192392230144e-04
-123.1,42.8,56.26067352290,7.79407986429587e-04
-123.0,42.8,62.02135849000,6.77631374189521e-04
-122.9,42.8,67.73085021970,5.91066053421963e-04
-122.8,42.8,73.19950866700,5.19619375433901e-04
-122.7,42.8,78.29209899900,4.62268195719924e-04
-122.6,42.8,82.95298767090,4.17407498578567e-04
-122.5,42.8,87.22319793700,3.83141332710351e-04
-122.4,42.8,91.24896240230,3.57524455155783e-04
-122.3,42.8,95.27999877930,3.38744703030667e-04
-124.3,42.9,17.94167137150,1.47656741273070e-03
-124.2,42.9,19.59162521360,1.50513231855401e-03
-124.1,42.9,21.31197738650,1.51206037061623e-03
-124.0,42.9,23.11242675780,1.49562062061648e-03
-123.9,42.9,25.02401733400,1.45555957387955e-03
-123.8,42.9,27.10669136050,1.39326996977698e-03
-123.7,42.9,29.45005989070,1.31174671179811e-03
-123.6,42.9,32.16366195680,1.21533707623029e-03
-123.5,42.9,35.35619735720,1.10923288955346e-03
-123.4,42.9,39.10777664180,9.98997795126898e-04
-123.3,42.9,43.44305801390,8.89888409632772e-04
-123.2,42.9,48.31428909300,7.86416475370493e-04
-123.1,42.9,53.60086441040,6.92042148364814e-04
-123.0,42.9,59.12677764890,6.08945723540685e-04
-122.9,42.9,64.69206237790,5.38150826839711e-04
-122.8,42.9,70.11030578610,4.79625118711104e-04
-122.7,42.9,75.24411010740,4.32569424323971e-04
-122.6,42.9,80.03264617920,3.95702697504796e-04
-122.5,42.9,84.50893402100,3.67496711625757e-04
-122.4,42.9,88.80701446530,3.46375614908949e-04
-122.3,42.9,93.15869903560,3.30865610792129e-04
-124.3,43.0,18.23587226870,1.21041040999500e-03
-124.2,43.0,19.83032417300,1.23340278440612e-03
-124.1,43.0,21.47869300840,1.23966663968238e-03
-124.0,43.0,23.18445777890,1.22781664316295e-03
-123.9,43.0,24.96830368040,1.19760068893091e-03
-123.8,43.0,26.87730789180,1.15004386575323e-03
-123.7,43.0,28.98926734920,1.08742068191551e-03
-123.6,43.0,31.40759468080,1.01307600798978e-03
-123.5,43.0,34.24463272090,9.31008449355111e-04
-123.4,43.0,37.59565734860,8.45538340388500e-04
-123.3,43.0,41.51046752930,7.60757499923731e-04
-123.2,43.0,45.97199249270,6.80200030733949e-04
-123.1,43.0,50.89019393920,6.06588704497380e-04
-123.0,43.0,56.11492156980,5.41652960397600e-04
-122.9,43.0,61.46501159670,4.86232191704847e-04
-122.8,43.0,66.76581573490,4.40333518119819e-04
-122.7,43.0,71.88559722900,4.03361199380600e-04
-122.6,43.0,76.76338195800,3.74339605031202e-04
-122.5,43.0,81.42533111570,3.52091716150513e-04
-122.4,43.0,85.99020385740,3.35397582670261e-04
-122.3,43.0,90.66558837890,3.23111719740330e-04
-124.3,43.1,18.60457038880,9.72690454738376e-04
-124.2,43.1,20.14695549010,9.90424527440650e-04
-124.1,43.1,21.72561264040,9.95810224574307e-04
-124.0,43.1,23.33969688420,9.87778850362871e-04
-123.9,43.1,25.00197601320,9.66101722612115e-04
-123.8,43.1,26.74886322020,9.31502569545621e-04
-123.7,43.1,28.64722251890,8.85628958418080e-04
-123.6,43.1,30.79291152950,8.30915882420143e-04
-123.5,43.1,33.29773712160,7.70323183524190e-04
-123.4,43.1,36.26571655270,7.07040811688644e-04
-123.3,43.1,39.76466369630,6.44118294894591e-04
-123.2,43.1,43.80246734620,5.84188839170607e-04
-123.1,43.1,48.31738662720,5.29304177459897e-04
-123.0,43.1,53.18728256230,4.80781574751516e-04
-122.9,43.1,58.25607299800,4.39271599483669e-04
-122.8,43.1,63.36959457400,4.04811164851024e-04
-122.7,43.1,68.41054534910,3.76982458300510e-04
-122.6,43.1,73.32437133790,3.55076990915906e-04
-122.5,43.1,78.13316345210,3.38233769606765e-04
-122.4,43.1,82.93913269040,3.25552619782811e-04
-122.3,43.1,87.92108154300,3.16184908302155e-04
-124.3,43.2,19.03002357480,7.74334565479289e-04
-124.2,43.2,20.52854919430,7.87536203384004e-04
-124.1,43.2,22.04561042790,7.92048899297422e-04
-124.0,43.2,23.57821655270,7.87086708625726e-04
-123.9,43.2,25.13412284850,7.72452344369844e-04
-123.8,43.2,26.74185371400,7.48618937953722e-04
-123.7,43.2,28.45882797240,7.16711902041375e-04
-123.6,43.2,30.37230873110,6.78425679108100e-04
-123.5,43.2,32.58935928340,6.35832759403972e-04
-123.4,43.2,35.21572494510,5.91178792817876e-04
-123.3,43.2,38.32887649540,5.46624372424178e-04
-123.2,43.2,41.95423889160,5.04048136336004e-04
-123.1,43.2,46.05405044560,4.64924890279931e-04
-123.0,43.2,50.53434753420,4.30213229277235e-04
-122.9,43.2,55.26874160770,4.00405690334011e-04
-122.8,43.2,60.13116073610,3.75556157270914e-04
-122.7,43.2,65.02710723880,3.55393868518311e-04
-122.6,43.2,69.91532897950,3.39438943287096e-04
-122.5,43.2,74.81771087650,3.27095659832121e-04
-122.4,43.2,79.82038116460,3.17736623461424e-04
-122.3,43.2,85.07109832760,3.10766130946636e-04
-124.3,43.3,19.47605514530,6.19851392215402e-04
-124.2,43.3,20.94461059570,6.29560423443921e-04
-124.1,43.3,22.41558456420,6.33458417915916e-04
-124.0,43.3,23.88573455810,6.30989955651077e-04
-123.9,43.3,25.36041259770,6.21978701383367e-04
-123.8,43.3,26.86286926270,6.06699721833046e-04
-123.7,43.3,28.44252967830,5.85870366194055e-04
-123.6,43.3,30.17726325990,5.60594539894085e-04
-123.5,43.3,32.16559982300,5.32236660894463e-04
-123.4,43.3,34.50844573970,5.02297541734867e-04
-123.3,43.3,37.28479766850,4.72227064560226e-04
-123.2,43.3,40.52987289430,4.43304368316040e-04
-123.1,43.3,44.22462463380,4.16543653904487e-04
-123.0,43.3,48.30180740360,3.92624662945723e-04
-122.9,43.3,52.66722869870,3.71914647933598e-04
-122.8,43.3,57.22835540770,3.54486194633405e-04
-122.7,43.3,61.92010116580,3.40193076058279e-04
-122.6,43.3,66.72052001950,3.28740625479658e-04
-122.5,43.3,71.65539550780,3.19751989454882e-04
-122.4,43.3,76.79667663570,3.12821335785509e-04
-122.3,43.3,82.26113128660,3.07557729020078e-04
-124.3,43.4,19.89468383790,5.08334362810037e-04
-124.2,43.4,21.35273933410,5.15809243068106e-04
-124.1,43.4,22.80068588260,5.19626189607785e-04
-124.0,43.4,24.23613357540,5.19380749730503e-04
-123.9,43.4,25.66372108460,5.14907503810183e-04
-123.8,43.4,27.10314750670,5.06316598893975e-04
-123.7,43.4,28.59679412840,4.94007617768132e-04
-123.6,43.4,30.21239089970,4.78626545968589e-04
-123.5,43.4,32.03693389890,4.61001157488101e-04
-123.4,43.4,34.16124725340,4.42063114695996e-04
-123.3,43.4,36.65922164920,4.22728692520034e-04
-123.2,43.4,39.56926727290,4.03827294429334e-04
-123.1,43.4,42.88596725460,3.86039578624500e-04
-123.0,43.4,46.56632995610,3.69844240820922e-04
-122.9,43.4,50.54875946040,3.55532457334721e-04
-122.8,43.4,54.77691268920,3.43208699820946e-04
-122.7,43.4,59.21902465820,3.32836601329842e-04
-122.6,43.4,63.87650299070,3.24279369172354e-04
-122.5,43.4,68.78265380860,3.17338197973724e-04
-122.4,43.4,73.99807739260,3.11785294345018e-04
-122.3,43.4,79.61068725590,3.07392170518171e-04
-124.3,43.5,20.23780822750,4.35596241478251e-04
-124.2,43.5,21.70882606510,4.42292685695509e-04
-124.1,43.5,23.16250991820,4.46870181069552e-04
-124.0,43.5,24.59734535220,4.49007581880907e-04
-123.9,43.5,26.01763534550,4.48512989512584e-04
-123.8,43.5,27.44001579280,4.45348814907557e-04
-123.7,43.5,28.89998054500,4.39650517546945e-04
-123.6,43.5,30.45441055300,4.31709764441463e-04
-123.5,43.5,32.17677688600,4.21945414342074e-04
-123.4,43.5,34.14450073240,4.10867215598961e-04
-123.3,43.5,36.42210388180,3.99009053180945e-04
-123.2,43.5,39.04665756230,3.86886535998084e-04
-123.1,43.5,42.02243423460,3.74957630234077e-04
-123.0,43.5,45.32789230350,3.63588236658060e-04
-122.9,43.5,48.93255233760,3.53048663178644e-04
-122.8,43.5,52.81605148320,3.43504301646742e-04
-122.7,43.5,56.98068237300,3.35032802166116e-04
-122.6,43.5,61.45284652710,3.27644571165363e-04
-122.5,43.5,66.27583312990,3.21296529363118e-04
-122.4,43.5,71.50226593020,3.15909350887311e-04
-122.3,43.5,77.19520568850,3.11386248545294e-04
-124.2,43.6,21.97855377200,4.04015563758061e-04
-124.1,43.6,23.46859550480,4.10581029554199e-04
-124.0,43.6,24.93862533570,4.15793492981942e-04
-123.9,43.6,26.39172172550,4.19383960823844e-04
-123.8,43.6,27.84076118470,4.21150118775930e-04
-123.7,43.6,29.31377601620,4.20983051156709e-04
-123.6,43.6,30.85618591310,4.18872944074446e-04
-123.5,43.6,32.52708435060,4.14918001255217e-04
-123.4,43.6,34.38926696780,4.09304853292997e-04
-123.3,43.6,36.49620437620,4.02301493499283e-04
-123.2,43.6,38.88159942630,3.94218800040779e-04
-123.1,43.6,41.55698776250,3.85403758799068e-04
-123.0,43.6,44.51959991460,3.76189060703993e-04
-122.9,43.6,47.76719665530,3.66895851475036e-04
-122.8,43.6,51.31258392330,3.57793892775876e-04
-122.7,43.6,55.18992233280,3.49108376388300e-04
-122.6,43.6,59.44973754880,3.41005277441696e-04
-122.5,43.6,64.14655303960,3.33597992677554e-04
-122.4,43.6,69.32864379880,3.26947312674306e-04
-122.3,43.6,75.03985595700,3.21071328322945e-04
-124.2,43.7,22.14596366880,3.96838720281944e-04
-124.1,43.7,23.69978523250,4.07093422407755e-04
-124.0,43.7,25.23668670650,4.16693075035362e-04
-123.9,43.7,26.75679588320,4.25221939490700e-04
-123.8,43.7,28.26776885990,4.32259101660573e-04
-123.7,43.7,29.78921890260,4.37431078155711e-04
-123.6,43.7,31.35475349430,4.40432629167964e-04
-123.5,43.7,33.00933074950,4.41068152724970e-04
-123.4,43.7,34.80174255370,4.39271516158172e-04
-123.3,43.7,36.77504348750,4.35116573632077e-04
-123.2,43.7,38.95965194700,4.28803056360287e-04
-123.1,43.7,41.37345886230,4.20658368732856e-04
-123.0,43.7,44.03007507320,4.11076612570082e-04
-122.9,43.7,46.95170211790,4.00511967374800e-04
-122.8,43.7,50.17958450320,3.89413455727471e-04
-122.7,43.7,53.77525329590,3.78201473271543e-04
-122.6,43.7,57.81056594850,3.67243513218971e-04
-122.5,43.7,62.35150527950,3.56833871962784e-04
-122.4,43.7,67.44589996340,3.47184057386663e-04
-122.3,43.7,73.12535858150,3.38428149471854e-04
-124.2,43.8,22.21610450740,4.18466482305589e-04
-124.1,43.8,23.85293769840,4.34666819638921e-04
-124.0,43.8,25.47868156430,4.50640169063113e-04
-123.9,43.8,27.08859634400,4.65726740785083e-04
-123.8,43.8,28.68352890010,4.79205111919973e-04
-123.7,43.8,30.27378273010,4.90366525058296e-04
-123.6,43.8,31.88124847410,4.98571614411846e-04
-123.5,43.8,33.53787612920,5.03318843820978e-04
-123.4,43.8,35.28037643430,5.04308667386426e-04
-123.3,43.8,37.14353561400,5.01471026882938e-04
-123.2,43.8,39.15605163570,4.94969675426681e-04
-123.1,43.8,41.34223175050,4.85205806763487e-04
-123.0,43.8,43.73002624510,4.72736266665494e-04
-122.9,43.8,46.36182022090,4.58252110503501e-04
-122.8,43.8,49.30152130130,4.42476261021300e-04
-122.7,43.8,52.63220977780,4.26112476098622e-04
-122.6,43.8,56.44316482540,4.09794872017436e-04
-122.5,43.8,60.81153106690,3.94052769361063e-04
-122.4,43.8,65.78886413570,3.79279890355879e-04
-122.3,43.8,71.40259552000,3.65745728172308e-04
-124.2,43.9,22.21129226680,4.68494406388816e-04
-124.1,43.9,23.93864250180,4.93470686789519e-04
-124.0,43.9,25.66168212890,5.18455373806917e-04
-123.9,43.9,27.36937141420,5.42426832052916e-04
-123.8,43.9,29.05464744570,5.64243205965658e-04
-123.7,43.9,30.71811294560,5.82752622407005e-04
-123.6,43.9,32.37054443360,5.96904809793447e-04
-123.5,43.9,34.03257370000,6.05840654487395e-04
-123.4,43.9,35.73133468630,6.09017420500687e-04
-123.3,43.9,37.49611663820,6.06252856457079e-04
-123.2,43.9,39.35600662230,5.97740379349262e-04
-123.1,43.9,41.34226226810,5.84053425981429e-04
-123.0,43.9,43.49539184570,5.66027130765142e-04
-122.9,43.9,45.87375259400,5.44719051635599e-04
-122.8,43.9,48.55802536010,5.21250203522305e-04
-122.7,43.9,51.64681625370,4.96714492793433e-04
-122.6,43.9,55.24266052250,4.72117121197618e-04
-122.5,43.9,59.43349838260,4.48286695982576e-04
-122.4,43.9,64.27896118160,4.25856259457210e-04
-122.3,43.9,69.81093597410,4.05258891257113e-04
-124.2,44.0,22.16323661800,5.47596651343550e-04
-124.1,44.0,23.97569847110,5.84658896809592e-04
-124.0,44.0,25.78987693790,6.21819568203036e-04
-123.9,44.0,27.58796119690,6.57544198742249e-04
-123.8,44.0,29.35478782650,6.90124884255160e-04
-123.7,44.0,31.08159637450,7.17838777530752e-04
-123.6,44.0,32.76912689210,7.39094731933436e-04
-123.5,44.0,34.42851257320,7.52624977818701e-04
-123.4,44.0,36.07976913450,7.57605101988789e-04
-123.3,44.0,37.74920272830,7.53764963186091e-04
-123.2,44.0,39.46824264530,7.41400487280004e-04
-123.1,44.0,41.27561569210,7.21353808023726e-04
-123.0,44.0,43.22291183470,6.94887973283675e-04
-122.9,44.0,45.38084030150,6.63564762087334e-04
-122.8,44.0,47.84172058110,6.29046647694773e-04
-122.7,44.0,50.71437072750,5.92967587529675e-04
-122.6,44.0,54.11096954350,5.56799924587300e-04
-122.5,44.0,58.13001251220,5.21773635770587e-04
-122.4,44.0,62.84335327150,4.88818911365102e-04
-122.3,44.0,68.29545593260,4.58568043750289e-04
-124.2,44.1,22.10453987120,6.56219304841132e-04
-124.1,44.1,23.98518180850,7.08941003330027e-04
-124.0,44.1,25.87149429320,7.61702966550213e-04
-123.9,44.1,27.73954772950,8.12306188373708e-04
-123.8,44.1,29.56691551210,8.58312046321590e-04
-123.7,44.1,31.33655929570,8.97269909785135e-04
-123.6,44.1,33.04053878780,9.26940220895052e-04
-123.5,44.1,34.68216323850,9.45540971338258e-04
-123.4,44.1,36.27614212040,9.51954164419887e-04
-123.3,44.1,37.84758758540,9.45842702217199e-04
-123.2,44.1,39.43156051640,9.27675614688052e-04
-123.1,44.1,41.07459259030,8.98697118136797e-04
-123.0,44.1,42.83828735350,8.60729633742005e-04
-122.9,44.1,44.80313491820,8.16012154611275e-04
-122.8,44.1,47.06941223140,7.66911069277007e-04
-122.7,44.1,49.75229644780,7.15724920801174e-04
-122.6,44.1,52.97090148930,6.64533383943280e-04
-122.5,44.1,56.83411407470,6.15053463871227e-04
-122.4,44.1,61.42920303340,5.68581001663249e-04
-122.3,44.1,66.81964111330,5.25985572935855e-04
-124.1,44.2,23.98630332950,8.64928896173513e-04
-124.0,44.2,25.91688156130,9.36594220262742e-04
-123.9,44.2,27.82579040530,1.00506065079033e-03
-123.8,44.2,29.68504905700,1.06699362177058e-03
-123.7,44.2,31.47098541260,1.11906955692488e-03
-123.6,44.2,33.16844177250,1.15828781256302e-03
-123.5,44.2,34.77413177490,1.18228537020600e-03
-123.4,44.2,36.29847335820,1.18961495857443e-03
-123.3,44.2,37.76618957520,1.17991244525137e-03
-123.2,44.2,39.21648788450,1.15391452020419e-03
-123.1,44.2,40.70381927490,1.11338870236807e-03
-123.0,44.2,42.29931259160,1.06087225309227e-03
-122.9,44.2,44.09205245970,9.99438124080632e-04
-122.8,44.2,46.18841934200,9.32309715848955e-04
-122.7,44.2,48.70787429810,8.62602966798556e-04
-122.6,44.2,51.77482223510,7.93110586473867e-04
-122.5,44.2,55.50809478760,7.26117804374304e-04
-122.4,44.2,60.01176452640,6.63337950087576e-04
-122.3,44.2,65.37160491940,6.05911749652149e-04
-124.1,44.3,23.99465179440,1.04791587915546e-03
-124.0,44.3,25.93790435790,1.14118664329383e-03
-123.9,44.3,27.85517692570,1.22990431717005e-03
-123.8,44.3,29.71517372130,1.30969181248605e-03
-123.7,44.3,31.48950767520,1.37624110852142e-03
-123.6,44.3,33.15718841550,1.42568414317397e-03
-123.5,44.3,34.70908737180,1.45503193832292e-03
-123.4,44.3,36.15155792240,1.46252262265004e-03
-123.3,44.3,37.50881576540,1.44780567356937e-03
-123.2,44.3,38.82408142090,1.41197163665407e-03
-123.1,44.3,40.15970230100,1.35746037500713e-03
-123.0,44.3,41.59648132320,1.28764675637909e-03
-122.9,44.3,43.23229217530,1.20658539939899e-03
-122.8,44.3,45.17966461180,1.11849979570089e-03
-122.7,44.3,47.56203079220,1.02742549163367e-03
-122.6,44.3,50.50832748410,9.36950112713996e-04
-122.5,44.3,54.14626312260,8.50003698161878e-04
-122.4,44.3,58.59558868410,7.68734647754136e-04
-122.3,44.3,63.96348953250,6.94574891620525e-04
-124.1,44.4,24.02201461790,1.24944757155545e-03
-124.0,44.4,25.94777488710,1.36599818306570e-03
-123.9,44.4,27.84270286560,1.47635187744804e-03
-123.8,44.4,29.67454719540,1.57499306237917e-03
-123.7,44.4,31.41212844850,1.65654289193283e-03
-123.6,44.4,33.02982711790,1.71622551902127e-03
-123.5,44.4,34.51303482060,1.75040795202452e-03
-123.4,44.4,35.86368179320,1.75704316126070e-03
-123.3,44.4,37.10475540160,1.73586681974013e-03
-123.2,44.4,38.28284454350,1.68843331829633e-03
-123.1,44.4,39.46809387210,1.61792022842239e-03
-123.0,44.4,40.75163650510,1.52870176831598e-03
-122.9,44.4,42.24144744870,1.42590532607357e-03
-122.8,44.4,44.05778503420,1.31484373531185e-03
-122.7,44.4,46.32917785640,1.20054022725746e-03
-122.6,44.4,49.18899154660,1.08743068097501e-03
-122.5,44.4,52.77190780640,9.79094667183230e-04
-122.4,44.4,57.20949172970,8.78139588782113e-04
-122.3,44.4,62.62500381470,7.86261360330739e-04
-124.1,44.5,24.07641220090,1.45781575055608e-03
-124.0,44.5,25.96015548710,1.59796469800021e-03
-123.9,44.5,27.80798721310,1.73004921878621e-03
-123.8,44.5,29.58880043030,1.84737244281095e-03
-123.7,44.5,31.27034950260,1.94347432954735e-03
-123.6,44.5,32.82338714600,2.01265041554811e-03
-123.5,44.5,34.22796249390,2.05068794890976e-03
-123.4,44.5,35.48095321660,2.05528492393306e-03
-123.3,44.5,36.60307312010,2.02635607086056e-03
-123.2,44.5,37.64334869380,1.96597536128450e-03
-123.1,44.5,38.67947387700,1.87818417433847e-03
-123.0,44.5,39.81373214720,1.76838903853011e-03
-122.9,44.5,41.16612625120,1.64287686252285e-03
-122.8,44.5,42.86713027950,1.50807333822271e-03
-122.7,44.5,45.05242156980,1.37000234347782e-03
-122.6,44.5,47.86010742190,1.23393412331813e-03
-122.5,44.5,51.42917251590,1.10408837343840e-03
-122.4,44.5,55.89685058590,9.83489253835446e-04
-122.3,44.5,61.39334106450,8.74062935188586e-04
-124.1,44.6,24.16155815120,1.65961408454285e-03
-124.0,44.6,25.98712730410,1.82222841892867e-03
-123.9,44.6,27.77171325680,1.97477916284266e-03
-123.8,44.6,29.48699569700,2.10943196057916e-03
-123.7,44.6,31.10103607180,2.21866187177387e-03
-123.6,44.6,32.58180236820,2.29593627013441e-03
