lon,lat,rate
-80.2,32.7,0.00011155223
-80.3,32.8,0.00011142708
-80.2,32.8,0.00011142708
-80.1,32.8,0.00011142708
-80.3,32.9,0.00011130157
-80.2,32.9,0.00011130157
-80.1,32.9,0.00011130157
-80.3,33.0,0.00011117574
-80.2,33.0,0.00011117574
-80.1,33.0,0.00011117574
-80.0,33.0,0.00011117574
-80.2,33.1,0.00011104956
-80.1,33.1,0.00011104956
-80.0,33.1,0.00011104956
-80.2,33.2,0.00011092304
-80.1,33.2,0.00011092304
-80.0,33.2,0.00011092304
