lon,lat,ss_wt,r_wt,n_wt,5.05,5.15,5.25,5.35,5.45,5.55,5.65,5.75,5.85,5.95,6.05,6.15,6.25,6.35,6.45,6.55,6.65,6.75,6.85,6.95,7.05,7.15,7.25,7.35,7.45,7.55,7.65,7.75,7.85
-118.2,32.5,0.5,0.4994742233,5.257767E-4,1.0362534E-4,8.6191597E-5,7.1690727E-5,5.9629682E-5,4.9597396E-5,4.1252452E-5,3.4310733E-5,2.8536766E-5,2.3042254E-5,1.734998E-5,1.3101662E-5,1.1996699E-5,1.0927248E-5,9.032574E-6,7.231847E-6,5.609895E-6,4.2943063E-6,3.2389666E-6,2.3160653E-6,1.6073881E-6,1.0842676E-6,7.0299605E-7,4.335075E-7,2.3393467E-7,1.1390388E-7,3.8023344E-8,9.6229801E-9,4.4331181E-9,3.5588504E-9
-118.1,32.5,0.5,0.4996263735,3.736265E-4,1.4964837E-4,1.24472E-4,1.0353117E-4,8.6113447E-5,7.1625871E-5,5.957544E-5,4.9552033E-5,4.1214897E-5,3.3988506E-5,7.2512255E-6,5.4739266E-6,5.0140964E-6,4.567742E-6,3.7781271E-6,3.0244189E-6,2.3456667E-6,1.7950833E-6,1.3535491E-6,9.675951E-7,6.712996E-7,4.5259188E-7,2.9331765E-7,1.8074307E-7,9.7431859E-8,4.7354127E-8,1.5748283E-8,4.0113546E-9,1.849826E-9,1.4706403E-9
-118.0,32.5,0.5,0.4997417785,2.582215E-4,1.1197295E-4,9.313504E-5,7.7466352E-5,6.4433705E-5,5.3593621E-5,4.4577233E-5,3.7077727E-5,3.083991E-5,2.565152E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-117.9,32.5,0.5,0.4998263621,1.736379E-4,8.0508958E-5,6.696443E-5,5.5698581E-5,4.632806E-5,3.8533994E-5,3.2051163E-5,2.6658966E-5,2.2173929E-5,1.8429867E-5,3.4524358E-7,2.6083821E-7,2.3870392E-7,2.173778E-7,1.7950948E-7,1.4376003E-7,1.1155022E-7,8.5427193E-8,6.4461912E-8,4.6114971E-8,3.2021469E-8,2.1617618E-8,1.4025286E-8,8.6586992E-9,4.6801628E-9,2.285175E-9,7.6725306E-10,1.9226277E-10,8.8432481E-11,7.2060555E-11
-117.8,32.5,0.5,0.49988531,1.1469E-4,6.3221987E-5,5.2585646E-5,4.3738663E-5,3.6380201E-5,3.025951E-5,2.5168298E-5,2.0933244E-5,1.741058E-5,1.4109831E-5,9.5725205E-6,7.2358602E-6,6.6180703E-6,6.0255054E-6,4.9709126E-6,3.9819915E-6,3.0907204E-6,2.3679534E-6,1.7876151E-6,1.2794025E-6,8.8886477E-7,6.0055436E-7,3.8989055E-7,2.4097838E-7,1.3046406E-7,6.387762E-8,2.1568643E-8,5.3524091E-9,2.4580271E-9,2.0325286E-9
-117.7,32.5,0.5,0.4999186847,8.13153E-5,5.4198326E-5,4.5080099E-5,3.7495831E-5,3.1187642E-5,2.594054E-5,2.1575964E-5,1.7945321E-5,1.4925386E-5,1.2065212E-5,9.1688498E-6,6.9426999E-6,6.3389767E-6,5.76305E-6,4.754065E-6,3.8106657E-6,2.931607E-6,2.2475328E-6,1.6844641E-6,1.2056828E-6,8.3773458E-7,5.6609795E-7,3.6756825E-7,2.2723224E-7,1.2306092E-7,6.0285277E-8,2.0377949E-8,5.0473832E-9,2.3172398E-9,1.9215619E-9
-117.6,32.5,0.5,0.4999213975,7.86025E-5,4.2096147E-5,3.5014029E-5,2.9123367E-5,2.4223755E-5,2.0148399E-5,1.6758618E-5,1.393905E-5,1.1593816E-5,9.5714544E-6,2.875121E-6,2.2510079E-6,1.9882287E-6,1.7544392E-6,1.4513763E-6,1.1776903E-6,7.3325497E-7,5.7068431E-7,3.456309E-7,2.4736902E-7,1.7185939E-7,1.161152E-7,7.5383935E-8,4.6592181E-8,2.5224596E-8,1.235035E-8,4.1701122E-9,1.0348656E-9,4.7525084E-10,3.9296897E-10
-117.5,32.5,0.5,0.4998647052,1.352948E-4,3.6574395E-5,3.0421257E-5,2.5303299E-5,2.1046368E-5,1.7505606E-5,1.4560529E-5,1.2110921E-5,1.0073425E-5,8.3787099E-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-117.4,32.5,0.5,0.4996721521,3.278479E-4,5.6426171E-5,4.6933245E-5,3.9037372E-5,3.2469872E-5,2.7007263E-5,2.2463663E-5,1.8684461E-5,1.5541058E-5,1.2926489E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
